,Date,Open_x,High_x,Low_x,Close_x,Adj Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Adj Close_y,Volume_y
0,2007-11-09,1467.589966,1474.089966,1448.51001,1453.699951,1453.699951,4587050000,86.78138,87.728088,85.38916,86.094543,56.5182,2433700
1,2007-11-12,1453.660034,1464.939941,1438.530029,1439.180054,1439.180054,4192520000,85.426285,89.018204,85.426285,86.929886,57.066566,1794400
2,2007-11-13,1441.349976,1481.369995,1441.349976,1481.050049,1481.050049,4141310000,88.173592,92.118202,87.49604000000002,91.978981,60.38115300000001,2081000
3,2007-11-14,1483.400024,1492.140015,1466.469971,1470.579956,1470.579956,4031470000,92.02538299999999,93.231972,90.44754,90.688858,60.082908999999994,1812600
4,2007-11-15,1468.040039,1472.670044,1443.48999,1451.150024,1451.150024,3941010000,89.61222099999998,91.10652900000001,88.080772,89.825684,59.511063,2002500
5,2007-11-16,1453.089966,1462.180054,1443.98999,1458.73999,1458.73999,4168870000,91.366394,91.366394,86.577187,87.533165,57.99220699999999,2745900
6,2007-11-19,1456.699951,1456.699951,1430.420044,1433.27002,1433.27002,4119650000,87.189758,87.393951,84.386765,84.674492,56.098301,3396300
7,2007-11-20,1434.51001,1452.640015,1419.280029,1439.699951,1439.699951,4875150000,84.414612,86.605026,80.36790500000002,82.57688900000002,54.708594999999995,2899500
8,2007-11-21,1434.709961,1436.400024,1415.640015,1416.77002,1416.77002,4076230000,82.604736,84.228981,79.486168,83.28228,55.17593000000001,2562500
9,2007-11-23,1417.619995,1440.859985,1417.619995,1440.699951,1440.699951,1612720000,83.532875,84.813713,83.078087,84.228981,55.803127,1620500
10,2007-11-26,1440.73999,1446.089966,1406.099976,1407.219971,1407.219971,3706470000,82.911026,83.894852,79.616104,79.857422,52.906891,4104000
11,2007-11-27,1409.589966,1429.48999,1407.430054,1428.22998,1428.22998,4320720000,80.432877,84.164017,79.959526,84.164017,55.760101,3523300
12,2007-11-28,1432.949951,1471.619995,1432.949951,1469.02002,1469.02002,4508020000,84.62809,89.435867,84.62809,88.55413100000001,58.66863299999999,3780600
13,2007-11-29,1467.410034,1473.810059,1458.359985,1469.719971,1469.719971,3524730000,88.080772,89.732872,86.660713,88.55413100000001,58.66863299999999,2733900
14,2007-11-30,1471.829956,1488.939941,1470.890015,1481.140015,1481.140015,4422200000,89.49155400000002,92.842155,89.49155400000002,91.375687,60.537941000000004,3533800
15,2007-12-03,1479.630005,1481.160034,1470.079956,1472.420044,1472.420044,3323250000,90.549644,91.39424100000001,89.00891899999998,90.25263199999999,59.793888,1895800
16,2007-12-04,1471.339966,1471.339966,1460.660034,1462.790039,1462.790039,3343620000,89.537964,90.178375,87.24544499999998,87.653839,58.072174,2067900
17,2007-12-05,1465.219971,1486.089966,1465.219971,1485.01001,1485.01001,3663660000,88.97179399999996,90.558914,87.839455,90.16909799999999,59.738556,1913300
18,2007-12-06,1484.589966,1508.02002,1482.189941,1507.339966,1507.339966,3568570000,90.03915400000002,92.480171,89.62149000000002,92.480171,61.269665,1614000
19,2007-12-07,1508.599976,1510.630005,1502.660034,1504.660034,1504.660034,3177710000,93.278374,93.584663,90.24334,90.605324,60.02758000000001,1704900
20,2007-12-10,1505.109985,1518.27002,1504.959961,1515.959961,1515.959961,2911760000,90.512512,92.962807,89.64005999999998,92.814308,61.491055,1310700
