,Date,Open_x,High_x,Low_x,Close_x,Adj Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Adj Close_y,Volume_y
0,2007-11-09,1467.589966,1474.089966,1448.51001,1453.699951,1453.699951,4587050000,12.73,13.1625,12.6225,12.9775,12.9775,7380400
1,2007-11-12,1453.660034,1464.939941,1438.530029,1439.180054,1439.180054,4192520000,12.93,13.24,12.8525,12.97,12.97,6724000
2,2007-11-13,1441.349976,1481.369995,1441.349976,1481.050049,1481.050049,4141310000,12.9775,13.2,12.7675,13.1975,13.1975,6049200
3,2007-11-14,1483.400024,1492.140015,1466.469971,1470.579956,1470.579956,4031470000,13.1075,13.32,13.025,13.22,13.22,8095200
4,2007-11-15,1468.040039,1472.670044,1443.48999,1451.150024,1451.150024,3941010000,13.2275,13.3925,13.1075,13.185,13.185,7672000
5,2007-11-16,1453.089966,1462.180054,1443.98999,1458.73999,1458.73999,4168870000,13.29,13.29,13.005,13.1625,13.1625,6517600
6,2007-11-19,1456.699951,1456.699951,1430.420044,1433.27002,1433.27002,4119650000,13.08,13.1375,12.8325,12.8925,12.8925,5491600
7,2007-11-20,1434.51001,1452.640015,1419.280029,1439.699951,1439.699951,4875150000,12.99,13.125,12.6925,12.9175,12.9175,5560000
8,2007-11-21,1434.709961,1436.400024,1415.640015,1416.77002,1416.77002,4076230000,12.9,13.05,12.7625,12.77,12.77,4374800
9,2007-11-23,1417.619995,1440.859985,1417.619995,1440.699951,1440.699951,1612720000,12.825,12.8725,12.74,12.815,12.815,1015600
10,2007-11-26,1440.73999,1446.089966,1406.099976,1407.219971,1407.219971,3706470000,12.75,12.86,12.335,12.34,12.34,6421600
11,2007-11-27,1409.589966,1429.48999,1407.430054,1428.22998,1428.22998,4320720000,12.405,12.75,12.345,12.735,12.735,6302800
12,2007-11-28,1432.949951,1471.619995,1432.949951,1469.02002,1469.02002,4508020000,12.84,13.04,12.815,13.0125,13.0125,3875200
13,2007-11-29,1467.410034,1473.810059,1458.359985,1469.719971,1469.719971,3524730000,12.9425,13.0525,12.885,13.03,13.03,4333600
14,2007-11-30,1471.829956,1488.939941,1470.890015,1481.140015,1481.140015,4422200000,13.065,13.115,12.78,12.8325,12.8325,6383200
15,2007-12-03,1479.630005,1481.160034,1470.079956,1472.420044,1472.420044,3323250000,12.78,13.0225,12.765,12.9075,12.9075,3530000
16,2007-12-04,1471.339966,1471.339966,1460.660034,1462.790039,1462.790039,3343620000,12.7975,12.8975,12.5775,12.6975,12.6975,4665600
17,2007-12-05,1465.219971,1486.089966,1465.219971,1485.01001,1485.01001,3663660000,12.86,13.0725,12.81,12.9125,12.9125,4556000
18,2007-12-06,1484.589966,1508.02002,1482.189941,1507.339966,1507.339966,3568570000,12.965,13.305,12.895,13.305,13.305,5149600
19,2007-12-07,1508.599976,1510.630005,1502.660034,1504.660034,1504.660034,3177710000,13.3275,13.51,13.2075,13.4275,13.4275,5466400
20,2007-12-10,1505.109985,1518.27002,1504.959961,1515.959961,1515.959961,2911760000,13.5075,13.755,13.4275,13.745,13.745,6076000
21,2007-12-11,1516.680054,1523.569946,1475.98999,1477.650024,1477.650024,4080180000,13.705,13.8775,13.5075,13.5525,13.5525,9790800
22,2007-12-12,1487.579956,1511.959961,1468.22998,1486.589966,1486.589966,4482120000,13.74,13.78,13.535,13.71,13.71,6798400
23,2007-12-13,1483.27002,1489.400024,1469.209961,1488.410034,1488.410034,3635170000,13.7375,13.7825,13.2675,13.3475,13.3475,11268800
24,2007-12-14,1486.189941,1486.670044,1467.780029,1467.949951,1467.949951,3401050000,13.2875,13.66,13.2525,13.505,13.505,9296400
25,2007-12-17,1465.050049,1465.050049,1445.430054,1445.900024,1445.900024,3569030000,13.485,13.5875,13.395,13.465,13.465,4774000
26,2007-12-18,1445.920044,1460.160034,1435.650024,1454.97998,1454.97998,3723690000,13.5925,13.6525,13.3475,13.44,13.44,5251200
27,2007-12-19,1454.699951,1464.420044,1445.310059,1453.0,1453.0,3401300000,13.395,13.63,13.2875,13.535,13.535,6672000
28,2007-12-20,1456.420044,1461.530029,1447.219971,1460.119995,1460.119995,3526890000,13.5875,13.635,13.36,13.5725,13.5725,4200800
