,Date,Open_x,High_x,Low_x,Close_x,Adj Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Adj Close_y,Volume_y
0,2007-11-09,1467.589966,1474.089966,1448.51001,1453.699951,1453.699951,4587050000,12.7525,12.8925,12.645,12.73,9.056436999999999,1856800
1,2007-11-12,1453.660034,1464.939941,1438.530029,1439.180054,1439.180054,4192520000,12.695,13.135,12.66,12.94,9.205835,1424400
2,2007-11-13,1441.349976,1481.369995,1441.349976,1481.050049,1481.050049,4141310000,13.0025,13.2,12.8425,13.1725,9.371239,1866400
3,2007-11-14,1483.400024,1492.140015,1466.469971,1470.579956,1470.579956,4031470000,13.24,13.24,12.93,12.9475,9.211172,1053200
4,2007-11-15,1468.040039,1472.670044,1443.48999,1451.150024,1451.150024,3941010000,12.8875,13.2275,12.8175,13.015,9.259192,1674800
5,2007-11-16,1453.089966,1462.180054,1443.98999,1458.73999,1458.73999,4168870000,13.085,13.2,12.7875,12.845,9.138251,1824400
6,2007-11-19,1456.699951,1456.699951,1430.420044,1433.27002,1433.27002,4119650000,12.7525,13.0225,12.73,12.8825,9.164928999999999,1568400
7,2007-11-20,1434.51001,1452.640015,1419.280029,1439.699951,1439.699951,4875150000,12.885,13.345,12.87,13.3025,9.463727,3000400
8,2007-11-21,1434.709961,1436.400024,1415.640015,1416.77002,1416.77002,4076230000,13.24,13.485,13.175,13.2025,9.392585,1956000
9,2007-11-23,1417.619995,1440.859985,1417.619995,1440.699951,1440.699951,1612720000,13.2575,13.3225,13.1575,13.17,9.369466000000001,280000
10,2007-11-26,1440.73999,1446.089966,1406.099976,1407.219971,1407.219971,3706470000,13.1625,13.375,13.1375,13.3425,9.492186,1233600
11,2007-11-27,1409.589966,1429.48999,1407.430054,1428.22998,1428.22998,4320720000,13.3775,13.8025,13.3,13.7375,9.773195,2910800
12,2007-11-28,1432.949951,1471.619995,1432.949951,1469.02002,1469.02002,4508020000,13.87,14.0,13.7525,13.92,9.903032000000001,3438400
13,2007-11-29,1467.410034,1473.810059,1458.359985,1469.719971,1469.719971,3524730000,13.875,14.025,13.7575,13.95,9.924375999999999,2407200
14,2007-11-30,1471.829956,1488.939941,1470.890015,1481.140015,1481.140015,4422200000,14.065,14.1075,13.9525,14.03,9.981291,1842400
15,2007-12-03,1479.630005,1481.160034,1470.079956,1472.420044,1472.420044,3323250000,13.9725,14.2225,13.955,14.025,9.977731,1986800
16,2007-12-04,1471.339966,1471.339966,1460.660034,1462.790039,1462.790039,3343620000,13.9325,14.025,13.825,13.9325,9.911924,2198000
17,2007-12-05,1465.219971,1486.089966,1465.219971,1485.01001,1485.01001,3663660000,14.065,14.265,13.9625,14.0,9.959945,3054400
18,2007-12-06,1484.589966,1508.02002,1482.189941,1507.339966,1507.339966,3568570000,14.0375,14.13,13.72,14.0625,10.00441,2788800
19,2007-12-07,1508.599976,1510.630005,1502.660034,1504.660034,1504.660034,3177710000,14.05,14.1075,13.945,14.035,9.984848,1177200
20,2007-12-10,1505.109985,1518.27002,1504.959961,1515.959961,1515.959961,2911760000,14.045,14.075,13.9375,14.025,9.977731,1193200
21,2007-12-11,1516.680054,1523.569946,1475.98999,1477.650024,1477.650024,4080180000,14.0875,14.1075,13.8325,13.885,9.878134,1929200
22,2007-12-12,1487.579956,1511.959961,1468.22998,1486.589966,1486.589966,4482120000,14.17,14.17,13.875,14.0125,9.968838,1204400
23,2007-12-13,1483.27002,1489.400024,1469.209961,1488.410034,1488.410034,3635170000,13.98,14.2975,13.9775,14.2325,10.125351,2826000
