,Date,Open_x,High_x,Low_x,Close_x,Adj Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Adj Close_y,Volume_y
0,2007-11-09,1467.589966,1474.089966,1448.51001,1453.699951,1453.699951,4587050000,85.93,86.550003,85.239998,85.290001,69.2621,480700
1,2007-11-12,1453.660034,1464.939941,1438.530029,1439.180054,1439.180054,4192520000,85.449997,86.33000200000002,84.610001,84.620003,68.718002,476200
2,2007-11-13,1441.349976,1481.369995,1441.349976,1481.050049,1481.050049,4141310000,85.0,87.209999,84.599998,87.209999,70.821281,834500
3,2007-11-14,1483.400024,1492.140015,1466.469971,1470.579956,1470.579956,4031470000,87.559998,90.709999,86.370003,88.360001,71.755165,1240400
4,2007-11-15,1468.040039,1472.670044,1443.48999,1451.150024,1451.150024,3941010000,90.559998,91.57,88.910004,89.190002,72.429222,1456500
5,2007-11-16,1453.089966,1462.180054,1443.98999,1458.73999,1458.73999,4168870000,91.730003,91.730003,87.709999,88.389999,71.779533,1024600
6,2007-11-19,1456.699951,1456.699951,1430.420044,1433.27002,1433.27002,4119650000,87.68,87.849998,85.690002,85.989998,69.830536,891200
7,2007-11-20,1434.51001,1452.640015,1419.280029,1439.699951,1439.699951,4875150000,85.940002,87.269997,85.25,86.41999799999998,70.179771,937500
8,2007-11-21,1434.709961,1436.400024,1415.640015,1416.77002,1416.77002,4076230000,85.650002,85.889999,84.400002,84.400002,68.53936,1075100
9,2007-11-23,1417.619995,1440.859985,1417.619995,1440.699951,1440.699951,1612720000,85.720001,86.91999799999998,84.58000200000002,86.839996,70.520821,261500
10,2007-11-26,1440.73999,1446.089966,1406.099976,1407.219971,1407.219971,3706470000,86.66999799999998,88.379997,85.809998,85.809998,69.68438,620800
11,2007-11-27,1409.589966,1429.48999,1407.430054,1428.22998,1428.22998,4320720000,86.08000200000002,87.379997,85.75,86.75,70.447746,558200
12,2007-11-28,1432.949951,1471.619995,1432.949951,1469.02002,1469.02002,4508020000,87.480003,89.260002,86.860001,89.199997,72.437302,625700
