,Date,Open_x,High_x,Low_x,Close_x,Adj Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Adj Close_y,Volume_y
0,2007-11-09,1467.589966,1474.089966,1448.51001,1453.699951,1453.699951,4587050000,68.396004,69.833099,67.476265,67.811584,48.113956,8558100
1,2007-11-12,1453.660034,1464.939941,1438.530029,1439.180054,1439.180054,4192520000,67.23674799999999,67.23674799999999,64.142212,64.41046899999999,45.700783,8309100
2,2007-11-13,1441.349976,1481.369995,1441.349976,1481.050049,1481.050049,4141310000,65.08111600000001,65.426018,62.98295600000001,65.33979000000001,46.360153000000004,8264500
3,2007-11-14,1483.400024,1492.140015,1466.469971,1470.579956,1470.579956,4031470000,66.06791700000001,67.71578199999999,65.358948,65.39726999999999,46.400944,4656900
4,2007-11-15,1468.040039,1472.670044,1443.48999,1451.150024,1451.150024,3941010000,65.004471,65.512238,62.570992000000004,63.212891000000006,44.851085999999995,6794800
5,2007-11-16,1453.089966,1462.180054,1443.98999,1458.73999,1458.73999,4168870000,63.76857,65.761337,63.672764,65.627205,46.564083000000004,7422800
6,2007-11-19,1456.699951,1456.699951,1430.420044,1433.27002,1433.27002,4119650000,65.780495,66.546944,64.764954,65.157761,46.230995,6635100
7,2007-11-20,1434.51001,1452.640015,1419.280029,1439.699951,1439.699951,4875150000,65.39726999999999,68.884613,65.387695,68.309776,48.467434000000004,6989800
8,2007-11-21,1434.709961,1436.400024,1415.640015,1416.77002,1416.77002,4076230000,67.849907,70.89654499999997,67.064301,67.33255799999999,47.774071,9325900
9,2007-11-23,1417.619995,1440.859985,1417.619995,1440.699951,1440.699951,1612720000,67.916977,69.363647,67.45710799999999,69.076225,49.011246,2475000
10,2007-11-26,1440.73999,1446.089966,1406.099976,1407.219971,1407.219971,3706470000,69.21994000000001,69.861839,65.962532,66.364914,47.087513,7188100
11,2007-11-27,1409.589966,1429.48999,1407.430054,1428.22998,1428.22998,4320720000,65.94336700000001,65.981689,64.190117,65.64636999999999,46.577682,9013300
12,2007-11-28,1432.949951,1471.619995,1432.949951,1469.02002,1469.02002,4508020000,66.26911199999999,67.160103,64.381729,66.863106,47.440983,9490100
13,2007-11-29,1467.410034,1473.810059,1458.359985,1469.719971,1469.719971,3524730000,66.853523,68.520554,66.431976,67.045135,47.570137,5548000
14,2007-11-30,1471.829956,1488.939941,1470.890015,1481.140015,1481.140015,4422200000,67.52417,67.792427,65.885887,66.843948,47.427376,8169700
15,2007-12-03,1479.630005,1481.160034,1470.079956,1472.420044,1472.420044,3323250000,66.288269,68.328941,66.288269,67.59123199999999,47.957619,6090700
16,2007-12-04,1471.339966,1471.339966,1460.660034,1462.790039,1462.790039,3343620000,67.303818,67.437943,66.134979,66.451141,47.148666,4706000
17,2007-12-05,1465.219971,1486.089966,1465.219971,1485.01001,1485.01001,3663660000,67.198425,68.932518,66.451141,67.351715,47.787663,7094300
18,2007-12-06,1484.589966,1508.02002,1482.189941,1507.339966,1507.339966,3568570000,67.05471800000001,69.516937,66.575691,69.497772,49.494053,6671700
19,2007-12-07,1508.599976,1510.630005,1502.660034,1504.660034,1504.660034,3177710000,69.449875,69.813934,68.491814,69.267838,49.330303,4212100
20,2007-12-10,1505.109985,1518.27002,1504.959961,1515.959961,1515.959961,2911760000,69.229515,70.015129,68.57803299999999,68.980423,49.12560300000001,4984400
21,2007-12-11,1516.680054,1523.569946,1475.98999,1477.650024,1477.650024,4080180000,69.229515,70.120514,66.585266,66.978073,47.699604,6623100
22,2007-12-12,1487.579956,1511.959961,1468.22998,1486.589966,1486.589966,4482120000,68.61635600000001,70.417511,68.61635600000001,69.421127,49.439479999999996,7295100
23,2007-12-13,1483.27002,1489.400024,1469.209961,1488.410034,1488.410034,3635170000,68.942101,70.369614,68.654678,70.120514,49.937557,5779700
24,2007-12-14,1486.189941,1486.670044,1467.780029,1467.949951,1467.949951,3401050000,69.564842,69.603165,67.984039,68.022362,48.44332100000001,4534900
25,2007-12-17,1465.050049,1465.050049,1445.430054,1445.900024,1445.900024,3569030000,67.859489,67.859489,65.512238,65.991272,46.996834,4846700
26,2007-12-18,1445.920044,1460.160034,1435.650024,1454.97998,1454.97998,3723690000,66.604431,68.022362,66.26911199999999,67.409203,48.006638,5566000
27,2007-12-19,1454.699951,1464.420044,1445.310059,1453.0,1453.0,3401300000,68.587616,69.363647,67.782845,68.932518,49.091499,5647900
28,2007-12-20,1456.420044,1461.530029,1447.219971,1460.119995,1460.119995,3526890000,69.57441700000001,69.727707,68.59719799999999,69.61274,49.575943,4526900
29,2007-12-21,1463.189941,1485.400024,1463.189941,1484.459961,1484.459961,4508590000,69.631905,72.755188,69.631905,72.649796,51.738831,8065800
30,2007-12-24,1484.550049,1497.630005,1484.550049,1496.449951,1496.449951,1267420000,72.697701,73.66534399999998,72.094124,73.56953399999998,52.393837,1499800
31,2007-12-26,1495.119995,1498.849976,1488.199951,1497.660034,1497.660034,2010500000,74.997047,75.22698199999998,73.43541,74.786278,53.260372,3333200
32,2007-12-27,1495.050049,1495.050049,1475.859985,1476.27002,1476.27002,2365770000,74.69046800000002,75.50482199999998,74.431793,74.75753,53.239902,3383300
33,2007-12-28,1479.829956,1488.01001,1471.699951,1478.48999,1478.48999,2420510000,75.926369,75.926369,74.56591800000002,74.8246,53.287659,2418200
34,2007-12-31,1475.25,1475.829956,1465.130005,1468.359985,1468.359985,2440880000,74.345566,75.15992,73.607857,73.761147,52.53029599999999,2753400
35,2008-01-02,1467.969971,1471.77002,1442.069946,1447.160034,1447.160034,3452650000,74.767113,76.022171,74.019829,75.06411,53.458218,5664700
36,2008-01-03,1447.550049,1456.800049,1443.72998,1447.160034,1447.160034,3429500000,75.15992,77.440102,75.06411,77.133522,54.93198,6196400
37,2008-01-04,1444.01001,1444.01001,1411.189941,1411.630005,1411.630005,4166000000,76.625755,76.88443000000002,74.297661,74.498856,53.055668000000004,6741600
38,2008-01-07,1414.069946,1423.869995,1403.449951,1416.180054,1416.180054,4221260000,74.72879,75.19824200000002,71.567184,73.195892,52.127731,8300300
39,2008-01-08,1415.709961,1430.280029,1388.300049,1390.189941,1390.189941,4705390000,73.70366700000002,74.51802099999998,71.11689799999998,71.37557199999998,50.831364,8696800
40,2008-01-09,1390.25,1409.189941,1378.699951,1409.130005,1409.130005,5351030000,71.60550699999997,73.195892,70.589966,72.72644,51.793419,8846100
41,2008-01-10,1406.780029,1429.089966,1395.310059,1420.329956,1420.329956,5170490000,71.60550699999997,71.806702,68.453491,69.938484,49.807926,13490900
42,2008-01-11,1419.910034,1419.910034,1394.829956,1401.02002,1401.02002,4495840000,69.43070999999999,70.963608,68.807968,69.670227,49.616875,9609600
43,2008-01-14,1402.910034,1417.890015,1402.910034,1416.25,1416.25,3682090000,70.158836,72.47734799999998,70.158836,72.189926,51.411327,5590600
44,2008-01-15,1411.880005,1411.880005,1380.599976,1380.949951,1380.949951,4601640000,71.164803,71.18396,68.57803299999999,68.961258,49.111973,8036800
